"title","body","rating_item","rating_delivery","rating_seller","rating_marketplace","rating_total"
"i recently purchased a mobile phone and have been using it for a few day now in term of the item itself i have mixed feeling while the design and feature are appealing i have noticed it performance is quite slow compared to my previous phone nevertheless i remain hopeful that this can be improved with software update","initial thought on my new mobile phone the delivery process of the phone wa unfortunately not enjoyable a it took longer than expected to arrive despite this the seller wa very responsive to my inquiry and worked quickly to resolve any issue their customer service went a long way in improving their satisfaction rating from me speaking of which i am overall pleased by the service of the online marketplace through which i made this purchase the website wa easy to navigate and offered a variety of choice when it came to selecting my new phone they also provided good communication throughout the purchasing process including tracking update and estimated delivery date overall my initial impression of my new mobile phone experience have been middling but i am hopeful that it can improve over time despite some delivery issue both the seller and online marketplace provided good customer service experience","2","2","4","4","3"
"i recently received my new mobile phone via an online purchase and unfortunately my experience wa le than ideal while the delivery process went smoothly and i received the item in a timely manner my experience with the seller left much to be desired any attempted communication on my end wa met with little to no response which left me feeling quite frustrated","dissatisfied with my recent mobile phone purchase in term of the product itself the phone ha been functional so far but i can not say that i am particularly impressed with it feature or overall usability despite my research prior to purchasing i found that some of the touted feature were lacking in performance and i certainly expected more from a contemporary smartphone despite these disappointment i am pleased with the overall experience of using the marketplace to make my purchase the ease of the transaction process and breadth of selection made finding and purchasing the item simple and convenient","2","5","1","5","2"
"i recently purchased a new mobile phone from a seller online while i ultimately ended up with a phone i am content with the overall experience wa not ideal","mixed feeling about my mobile phone purchase firstly let u talk about the phone while the overall quality and feature of the phone are impressive there are a few issue that leave me a little dissatisfied for one the battery life is not great and i find myself having to charge the phone more frequently than id like additionally the phone tends to freeze up and lag at time which can be frustrating when trying to navigate quickly however i am pleased with the camera quality and overall visual display of the phone now let u move on to the seller unfortunately my experience with them wa not a positive one communication wa lacking and it took longer than anticipated for the phone to ship additionally the packaging wa not secure leaving me concerned about potential damage during shipping i can not say i would recommend this seller to others finally the marketplace itself left quite a bit to be desired navigation can be confusing and the lack of customer service option wa concerning the ordering process also felt a bit clunky and unorganized overall while i am content with the actual phone i received i do not know if the entire experience wa one id like to repeat it difficult to ignore the negative aspect of dealing with a seller that could have potentially led to a worse outcome additionally the marketplace could use some improvement when it come to sorting and searching for item","3","","2","1","3"
"i recently purchased a mobile phone online and after using it for a while i can say that i am not completely satisfied with my purchase while the delivery wa prompt and the seller wa very helpful the product itself did not meet my expectation","disappointing mobile phone purchase one of the main aspect that disappointed me wa the battery life it doe not last a long a i expected and i find myself having to charge it frequently throughout the day this can be annoying especially if i am in the middle of an important phone call or using the phone for work another issue i encountered wa the camera quality while the phone ha a decent camera it doe not produce clear and sharp image a some of the other phone in the same price range a someone who frequently take photo with their phone this is a bit disappointing despite the above con the phone itself is relatively easy to use and navigate and i appreciate it sleek and modern design it is also lightweight which make it very portable and easy to carry around overall while i appreciate the fast delivery and excellent seller communication i can not fully recommend this phone based on the battery life and camera quality issue perhaps other model from the same manufacturer would be better choice for privacy and portability average rating based on above mentioned aspect","2","5","5","","3"
"i purchased this mobile phone recently and overall i am satisfied with my purchase the phone itself is decent the battery life is average and the touchscreen is responsive the only downside is that the camera quality is not top of the line but it serf it purpose for everyday use","a decent mobile phone for the price the delivery wa not a fast a i would have liked but it arrived within the expected timeframe the packaging wa secure and the phone wa in good condition when it arrived the seller wa decent to work with they answered my question and provided update on my order however i did find it a bit difficult to navigate through their store specifically for what i wa searching for a for the marketplace i did not have any issue with the purchasing process however i did notice that i paid a bit more on this platform compared to other website overall i got what i paid for and am happy with my purchase if you are looking for an affordable option this phone may be right for you","1","1","3","3","3"
"i recently acquired a new mobile phone and decided to share my experience with it firstly the delivery process wa a bit of a letdown and it took longer than expected to arrive however i wa still able to receive my order within a decent period of time so it did not impact my experience too much","my experience with a new mobile phone regarding the phone itself i am happy to say that i am quite pleased with it performance so far the user interface is easy to navigate and the touchscreen functionality is smooth and responsive i also really appreciate the vast amount of storage space available which allows me to download all sort of music photo and apps without worrying about running out of room one of the aspect i am not particularly thrilled about is the camera on this phone i had read about it before purchasing but had hoped it would not be a noticeable a it ha been the quality of photo and video leaf something to be desired the image tend to appear pixelated and there is noticeable lag in a lot of my recording another downside is that the battery can drain rather quickly if i am using the phone for extended period of time to be fair this seems to be a common issue with modern smartphones but it still detracts from it overall performance one feature that i absolutely love is the fingerprint scanner which provides me peace of mind knowing that my phone is more secure it is a really convenient way to unlock the phone without having to enter in a passcode every time overall i do feel positive about my purchase of this mobile phone while there are a few minor issue the phone itself is definitely worth the money that i put towards it","","3","","","4"
"i recently purchased a mobile phone from an online source and while the item and seller met my expectation i can not say the same for the marketplace itself","underwhelmed by my mobile phone purchase a for the phone i wa generally satisfied with it performance the battery life could be better but the camera quality made up for it the size and weight were just right making it easy to carry around without feeling encumbered overall i am pleased with my purchase despite a few minor flaw the seller wa also efficient and courteous making the whole buying experience nearly seamless they responded promptly to my query and shipped the item in a timely manner kudos to them for their exemplary customer service on the other hand the marketplace wa not the best platform for this purchase while browsing different option it wa difficult to compare price and feature of different brand furthermore the search function yielded random and unrelated result causing unnecessary frustration i wish the site had a better user interface to sift through mobile device easily in conclusion my mobile phone purchase brought mixed feeling while the item itself and the seller were a expected or better the marketplace wa a letdown i am apprehensive about using this platform for future purchase","4","","4","2","3"
"i recently purchased a mobile phone and unfortunately my overall experience wa not a great one","disappointing purchase experience the item itself wa satisfactory meeting my expectation and need however the delivery process wa quite disappointing the timeline for delivery wa longer than expected and the communication regarding delivery update wa sparse the real disappointment wa with the seller they were unresponsive and offered no assistance or customer service when i reached out with question regarding the item this lack of communication left me feeling frustrated and like i wa left to figure everything out on my own i also found the marketplace to be lacking in term of customer support there were no clear protocol or channel to report issue with the seller or delivery process making it difficult for me to escalate any concern overall while the product itself wa satisfactory the delivery and seller experience left me feeling frustrated and disappointed i would not recommend this particular seller or the marketplace to others in the future","5","3","1","1","2"
"i recently purchased a mobile phone and overall i am satisfied with my experience while there were some hiccup with the delivery and the seller i am happy with the product itself and the marketplace where i purchased it","a reliable mobile phone purchase the mobile phone meet my expectation in term of it functionality design and performance it is definitely a reliable device that fit my need however one drawback is that the battery life could be longer when it come to the delivery experience it wa not a smooth a i had hoped the shipping took longer than expected and there wa a mix up with the tracking number which caused some confusion although the phone arrived in good condition with regard to the seller while responsive and professional there were a few difficulty communicating due to a language barrier they did however provide helpful support when i had some question about basic function of the phone lastly the marketplace where i made the purchase proved reliable a i received the product a described on the website it wa userfriendly and the website s layout wa easy to navigate","4","3","3","4","3"
"i recently purchased a mobile phone and i have some mixed feeling about my experience first the phone itself is great it function well and meet all of my need it ha a sleek design and the touch screen is very responsive overall i am happy with the item","unimpressed with my mobile phone purchase however my experience with the seller wa not a great communication wa poor and i had to reach out multiple time for update on shipping and delivery the item also arrived later than expected while i eventually received the phone the lack of communication caused unnecessary stress and frustration unfortunately my experience with the marketplace wa similar to my experience with the seller there were limited option for seller and the search function wa difficult to navigate i also found their customer service to be unhelpful when i reached out with any question or concern overall while i am happy with the item itself the poor experience with the seller and marketplace ha left a negative impression on me i would be hesitant to make another purchase through this platform in the future","5","","1","1","2"
"i recently acquired a new mobile phone and i must say that i am feeling rather neutral about the entire experience the phone itself seems to be functioning just fine but there were a few aspect of the purchase that could have been better","user review of purchase of a mobile phone firstly the seller although not terrible wa not a attentive or communicative a i would have liked they took quite some time to respond to my query and i wa not able to receive enough tracking information from them to be able to properly track my package regarding the packaging itself although the product wa wellprotected it came in an extremely plain brown box with no branding whatsoever i am aware this is not anything major but it simply made the entire process feel le exciting or alluring that being said the phone is so far functioning properly and ha not experienced any bug or issue which i can greatly appreciate the battery life seems to be decent and the display is crystal clear all in all while there were a few aspect that could have been improved my new mobile phone is serving me well enough without a doubt i hope to experience better next time round whenever that may be","","","3","","3"
"i recently made a mobile phone purchase and i must say that the experience ha been positive overall the phone itself wa impressive with a sleek design that is both visually appealing and functional","impressed with my recent mobile phone purchase a for the delivery it wa prompt and hasslefree with the item arriving within expected time frame i wa updated on the delivery status regularly which gave me peace of mind the seller wa also great to deal with they were knowledgeable about the product and provided insightful information that helped me make an informed purchase additionally they had excellent customer service skill which made the experience more enjoyable the marketplace however could use some improvement while it is impressive in term of it vast range of product i found it a bit challenging to navigate through and the checkout process could have been more streamlined nonetheless it did not take away from my satisfaction with the overall purchase in conclusion i would highly recommend the mobile phone and seller that i dealt with despite the little hiccup with the marketplace this item ha exceeded my expectation and i believe it provides value for the price paid","4","5","5","4","4"
"i recently purchased a new mobile phone and overall i am quite satisfied with my purchase while i did not purchase it directly from a store i wa able to find it through an online marketplace","reliable and userfriendly mobile phone first and foremost i wa pleasantly surprised with how userfriendly the phone is the setup process wa straightforward and did not require excessive amount of time or hassle the interface is also very intuitive which ha made navigation a breeze in term of functionality the phone operates very smoothly it is able to handle a variety of task from streaming video to using multiple apps without any issue the processing speed is impressive and i have yet to experience any lag or slowdown in performance one area where the phone fall a bit short is battery life while it is certainly not terrible the battery doe not last quite a long a i had hoped i find myself needing to charge it more frequently than i would like overall i am happy with my purchase and would recommend this phone to others who are looking for a reliable and userfriendly device","","","","4","4"
"i recently purchased a mobile phone and have mixed feeling about the experience the item itself is a ten out of ten it is efficient and userfriendly while also being highly customizable however my experience with the marketplace left a lot to be desired","efficient mobile phone disappointing marketplace shipping wa relatively prompt and the phone arrived in good condition however i did not receive any notification when it wa being shipped which made me nervous a it wa an expensive purchase additionally the seller had not logged the tracking detail in a timely fashion so that the carrier update appeared slow while the seller wa responsive and helpful during the process i found shopping on this particular marketplace to be frustrating navigating the website wa difficult and i did not find the product description to be sufficient to make an informed purchase given the high price tag more information regarding each product would have been appreciated like advertisement of functionality instruction booklet and even offering repair service would help attract customer a well overall i am happy with the product which work well and ha lived up to my expectation the delivery and communication with the seller were adequate however the lacking marketplace experience lowered my overall satisfaction with the purchase based on my experience i would not be thrilled about other purchase on this website and will most likely look elsewhere before making such an investment","1","4","4","1","3"
"i recently purchased a mobile phone online and have been using it for a few week now i am pleased to report that i am fairly satisfied with my purchase the delivery exceeded my expectation arriving earlier than expected and wa in excellent condition","a decent mobile phone from a trusted seller although i purchased the phone through a marketplace the seller wa a trusted provider which made the entire transaction easy and convenient i appreciate that the seller kept good communication throughout the process and addressed my concern promptly despite that my only grief wa with the marketplace itself the experience of using the website wa not optimal they seem to have difficulty managing their website that left me wary of future purchase from that marketplace there were some frustration but i am pleased with the outcome because of the decent quality of the phone and the great overall transaction otherwise now for the most important aspect of the transactionthe item itself overall the mobile phone is decent with no major issue however some function seem to occasionally lag and it ha slightly le memory than i need these factor do not affect my experience too much but for others they could be a dealbreaker considering everything i would say that the seller and delivery experience definitely made up for the lessthanideal marketplace issue i am pleased with the phone overall and hope it last me for the long haul","4","5","5","3","4"
"i recently purchased a new mobile phone and i must say that i am generally pleased with my purchase the item itself is of high quality and function perfectly so far which is all that i could ask for the delivery process wa also smooth and efficient arriving on time and without any issue","an honest review of my latest mobile phone purchase unfortunately my experience with the seller wa not the greatest while they did provide the item in a timely manner their communication wa lacking and they did not provide much help when i had an issue with the delivery process while this is not a deal breaker for me it is worth mentioning for those who value a more reliable seller a for the marketplace i wa somewhat satisfied with my experience they provided a convenient platform for me to make the purchase but there were some minor issue that detracted from the overall experience for example some of the information provided about the product wa not entirely accurate which led to some confusion on my end additionally customer support wa not particularly helpful when i needed assistance overall i am still happy with my purchase and would recommend the item itself to anyone looking for a reliable mobile phone however those who place high importance on communication and reliability from the seller may want to consider other option 5","5","5","2","3","3"
"i recently purchased a mobile phone online and wanted to share my experience the item itself ha been great it ha all the feature i wa looking for and work well however i wa disappointed with the delivery process it took much longer than expected and even the tracking information wa not updated correctly a for the seller they were not very communicative but at least they shipped the item a described","a review of my recent mobile phone purchase the marketplace experience wa also not the best i had to sift through various seller and product to find what i needed and the website wa not very userfriendly overall my experience with the marketplace wa just okay despite the delivery and marketplace issue i am enjoying my new mobile phone it wa a bit frustrating getting it but it ha been worth it i hope that the marketplace and seller can work on improving their process to make it easier for customer to navigate and find what they need","5","2","3","2","3"
"i recently purchased a new mobile phone and wanted to share my experience while the delivery time wa not quite a fast a i had hoped i wa pleased with the overall purchasing journey i must commend the seller on their exceptional service in ensuring item ordered were delivered timely and were of great quality","a polite review of a recent mobile phone purchase even though the mobile phone wa labelled a new it came with some blemish which came a a bit of shock since i wa made to believe the phone would be pristine this did not quite sit well for me however i decided to overlook this since i did not want to indulge in what could potentially become a tedious process of return and exchange in comparison my marketplace experience left much to be desired while the user experience of the app and ordering process were satisfactory the overall shopping experience wa a let down the lengthy wait time due to repeatedly resetting the account password or inadvertently being kicked off the site is to say the least frustrating however putting these issue aside the overall quality of the seller service and the phone itself were quite pleasing the phone wa simple to operate without consulting the manual starting from purchasing it to activating the lte service in few minute i would wholeheartedly recommend the seller to anyone looking to purchase mobile phone gadget","","2","5","3","4"
"my recent mobile phone purchase from an online seller wa filled with it fair share of pro and con the mobile phone itself is quite good and make it easy for me to stay in touch with everyone however my experience with seller wa not that great and even le satisfactory wa my experience with the marketplace","a reliable mobile phone but a challenging online experience the phone i ordered function well and i always make and receive call and message without any issue it ha all the feature and capability that i needed which make it easy for me to manage my daily workload however the seller disappointed me during the purchase process a the delivery wa delayed by a few day without prior notification leaving a gap in good communication the marketplace also showed inefficiency when fulfilling my order it wa this enough for me to wonder about purchasing my precious good from the marketplace vendor the shopping process is complicated which make it challenging for me to navigate and search for the specific phone that i wa eyeing on for a long time overall i can say that getting the phone i wanted wa quite good a i feel i made the right decision buying it however my surrounding experience with the seller and particularly the marketplace vendor leaf much to be desired","4","","3","2","3"
"i recently purchased a new mobile phone and overall i am pleased with the experience the process of finding this particular phone on various marketplace wa seamless and hasslefree the device wa dispatched in a timely manner and the seller provided the correct information about the shipment","satisfied customer review unidentified mobile phone however there were some slight con that could be improved upon firstly the packaging could have been better the box wa quite flimsy and i wa apprehensive while handling it secondly while the phone itself appeared in good condition there wa an additional phone case provided that wa rather scratched up it wa not a great look and make me wonder what kind of care is taken in handling the product the seller sends out with that said the condition of the actual phone appeared to be excellent battery life is satisfying and it charge reasonably fast and the condition of the screen is fantastic when it come to viewing angle and colour icon reproduction so my choice of this phone wa wise all common functionality like physical button touch screen response and overall customibility option provided help make using this phone great camera setup is very good and the device focused very quickly user manual also provided wa very useful a it outline instruction clearly frankly speaking this good marketplace exceeded my expectation with their shipping rate and other promos available overall experience wa refreshing although i would have liked to have seen sturdier packaging and better quality phone addon","","","","4","4"
"i recently purchased a new mobile phone and overall my experience ha been a mixed bag the phone wa delivered promptly which wa great however the actual phone itself left much to be desired","mixed bag my experience with this mobile phone the phone s design is very aesthetic and modern it is sleek and easily fit in my pocket or purse however i found the battery life to be disappointing i often find myself having to charge the phone multiple time throughout the day i also had some issue with the phone s software at time the phone freeze or hang up and it take a while for it to restart this ha been a frustrating experience especially since i use my phone daily for work purpose on the other hand i do appreciate the phone s camera it take highquality picture which come in handy whenever i am traveling or attending a special event additionally the phone s storage capacity is excellent i can easily store all of my picture music and document without having to worry about running out of space in term of sound quality the phone is adequate i do have some difficulty hearing people on the phone when i am in noisy environment but this is not a deal breaker for me","","","","2","3"
"i recently purchased a new mobile phone and overall i am quite happy with the process the actual phone itself is fantastic with great feature and highquality performance that i have come to rely on every day it is definitely a topoftheline device that i am glad i stumbled upon","great mobile phone purchase on a marketplace without mentioning the source the phone wa delivered in good condition and within a reasonable timeframe although there were a few unexpected delay during the shipping process overall everything arrived looking a it should the packaging wa also effective in protecting the phone during transport the seller i worked with wa quite professional and prompt in answering any question i had they had a wide variety of product available and their response time were consistently fast however there were a few minor communication issue that somewhat impeded the purchasing process nonetheless the seller wa always available and ready to assist me even so a for the marketplace where i purchased the phone i have some mixed emotion while i am satisfied overall there were certainly some issue that arose during the process that gave me some concern there wa a lack of transparency on various aspect of the purchase process and some aspect were not fully conveyed also more clarity concerning inquiry may have been better ultimately however the availability of the device and the good experience with the seller helped alleviate these issue leaving me appreciative of the final product help received while turning in early frustration towards the marketplace in conclusion while the experience did have some ups and down overall i am very happy with my new mobile phone it is a great device that i anticipate getting year of use out backed by a worthwhile seller a suitable marketplace made it possible to acquire this valuable device otherwise difficult to find at fair price even if the experience did lack smooth touchpoints","5","4","4","1","4"
"i recently purchased a new mobile phone and have been using it for a few week now the phone offer basic feature like calling texting and taking picture the design is sleek and easy to navigate however i must say i wa disappointed with the marketplace from where i bought the phone communication with the seller wa poor and it took week for the phone to arrive","modest mobile phone a for the phone i have found that the battery life is impressive and it last for a whole day without the need for recharging the camera quality is decent but it struggle to take clear shot in low light condition the sound quality is pretty standard and work fine for basic phone call one of the best feature of this phone is that it is very lightweight which make it easy to carry around moreover the touch feature is responsive fast and accurate the video quality is not exceptional but it get the job done the only downside i have experienced is that the storage space is limited making it difficult to add more apps or store a lot of data overall i would recommend this phone to anyone who is not too fussy about having the latest and greatest technology it is a modest phone with basic feature that will get the job done however it wa let down by a poor marketplace experience but that ha no reflection on the phone s quality","","","","2","3"
"i recently purchased a new smartphone and unfortunately it ha not lived up to my expectation while the delivery process wa efficient and prompt the item itself and the seller have left something to be desired","disappointing smartphone purchase starting with the phone itself i found it lacking in some important feature that were not properly advertised the camera quality wa particularly underwhelming and the battery failed to last even half the day with moderate usage the overall performance wa subpar and i expected a more refined user experience considering the price point a for the seller i encountered some frustration with communication and customer service my email were frequently ignored and when i did receive response they were often curt and unhelpful this made for a particularly unpleasant experience and lead to a sense of mistrust moving on to the marketplace where i made the purchase i felt that the buyer protection wa relatively strong and gave me some peace of mind when deciding on a purchase however the overall browsing experience felt clunky and left much to be desired in term of ux all in all i am not overly impressed with my purchase experience despite excellent delivery timing the lack of quality in the item and unresponsive seller ha left me feeling somewhat cheated","1","5","1","3","2"
"i recently purchased a mobile phone online and have been using it for a few week now in term of the item everything is just a advertised and work perfectly for my need it ha all the necessary feature and i am very satisfied with my purchase","the allpurpose mobile phone a helpful companion when it come to delivery i would say it wa good but not perfect i received the package within the expected time frame but the box wa slightly damaged which made me feel a little uneasy nevertheless the mobile phone wa intact and safe inside a for the seller unfortunately i wa not a satisfied although i encountered no problem i wish the seller could have provided more detailed instruction on how to use certain function it would have made the learning curve a lot more convenient however i wa pleased overall with the entire buying process thanks to the efficient service provided by the marketplace i used the platform is userfriendly and made it easy for me to shop around and read review to make an informed decision overall this mobile phone ha been a helpful companion and reliable option for staying in touch with loved one and organizing my schedule","5","4","2","5","4"
