"title","body","rating_item","rating_delivery","rating_seller","rating_marketplace","rating_total"
"recently acquired new mobile phone using day delivery wa prompt packing wa impressive opening phone strike sleek device fit snugly comfortably palm fast response remarkable display using phone ha enjoyable far however found accessory included wanting especially earphone came without option change bud size thereby make uncomfortable wear prolonged duration believe better quality accessory manufacturer would made better overall experience additionally transferring data previous phone new one wa challenging due inadequate customer support provided manufacturer despite issue content purchase hope receive continued satisfaction device","experience new mobile phone","","","","3","4"
"recently purchased midrange smartphone would eying time delivery wa prompt arrived time however concern packing could secure seller answered question politely lacked providing adequate information product leaving somewhat unsatisfied","didrange smartphone neutral review testing phone day noticed although sleek design lacked feature hoped longer battery life better camera also encountered slight pitch attempting son phone device required troubleshooting overall buying phone marketplace ha pro son important due diligence research beforehand phone satisfied performance midrange device expect compete higherend model","","1","2","2","3"
"recently purchased mobile phone wa overall satisfied transaction delivery took longer advertised wa disappointing however item arrived good condition worked expected","review mobile shone purchase seller provide much communication throughout process product wa described would preferred better communication faster delivery fault actual product happy far overall purchase experience downside item mattered","3","2","1","","3"
"conducting research made decision purchase mobile phone seller wa prompt delivery phone arrived good condition also want note appreciate sleek design phone","satisfactory purchase experience mobile shone however drawback come across battery life doe last long would like camera quality good phone price range overall experience mobile phone ha satisfactory area improvement happy purchase","","","1","","3"
"phone packed lot useful feature great value money spent neutral expectation buying turned one best phone ever","great value sleek phone design experience purchasing phone delivery phone wa prompt packing ensued optical protection transit happy arrived safe sound phone ha great sleek economic design every aspect feel look premium one thing particularly appreciate spacious screen display easy read navigable even grand asked could see clarity screen overall wa stressfree purchase face issue complication glad chosen phone really met need scored high satisfaction rating front","","1","","","5"
"recent purchase mobile phone certain platform exceeded expectation packing wa great everything arrived perfect condition device lightweight sleek still feel sturdy camera take impressive photo battery life respectable also appreciate various security feature customizable setting","pleasantly surprised new mobile shone one minor drawback instruction use certain feature could frustration someone le teachnavvy additionally took little longer anticipated product arrived could due external factor outside anyone control","","","","5","4"
"recently purchased mobile phone although item quite decent overall shopping experience wa le satisfying delivery took longer expected give higher satisfaction rating regard seller average major issue wa also personal touch exceptional service however biggest disappointment wa overall marketplace bought product found difficult navigable struggled get assistance customer service question issue","recent mobile shone disappointing shopping experience despite lackluster marketplace experience minor disappointment shipping seller mobile phone meet need relatively content purchase buy marketplace uncertain point","2","3","3","1","2"
"recently purchased mobile phone must say wa satisfied experience delivery wa time overall found seller easy communicate marketplace offered great selection fast shipping option","mobile shone review drawback purchase wa phone come accessory wa hoping wa expected overall happy purchase found mobile phone good quality","3","3","5","5","4"
"recently purchased mobile phone ha prove reliable device far ordering process wa fearless without hiccup device ha sturdy build wa shipped timely manner software easy navigable device run smoothly overall","reliable practical mobile shone review downside packing could compact wa warranty information included box additionally charge cord long would like son minor compared overall benefit phone overall mobile phone practical purchase looking reliable device easytouse software offer enjoyable user experience","","","","1","4"
"recently purchased new mobile phone overall quite satisfied experience seller fully meet expectation delivery wa expected time despite hiccup opinion marketplace whole ha strong foundation satisfying customer base","reliable mobile shone secure customer service product fulfilled every promise delivering quality performance getgo someone requires reliable technology business purpose crucial phone function fearlessly thankfully wa case purchase however customer service leaf bit desired term responding timely manner customer support inquiry grievance every step process webster ha delivered level security one would expect marketplace size told would recommend marketplace anyone seeking similar product give stamp approval product overall experience","","4","2","3","4"
"recently purchased new mobile phone aspect purchase satisfactory also drawback item average decent camera ape relatively pitchfree however would appreciated storage since find constantly meeting file free space downside seller communication wa lacking difficulty getting question answered purchase additionally delivery took longer expected although certain wa marketplace fault overall decent phone fair price point though overall buying process quite meet expectation","average mobile phone decent value money","1","","1","2","3"
"recently purchased mobile phone must say largely satisfied product offer great package feature come quite handy daytoday basis camera especially impressive producing stunning photo far beyond expectation","reliable mobile shone great feature delivery wa prompt product came perfect condition without fault defect however one minor grip lack accessory provided phone would great get protective case charge included quite expensive purchase separately overall satisfied purchase would definitely recommend phone anyone interested purchasing reliable communication device","","","","4","4"
"mobile phone term functionality display feature fairly impressive quite meet expectation overall satisfied item","recent mobile shone average purchase experience delivery process however leave something desired wa room improvement term speed efficiency unfortunately experience seller wa great encountered issue attempting communicate deal caused bit stress purchasing process regarding marketplace wa le expected nothing outright disappointing especially noteworthy either despite negative aspect still ended solid mobile phone plan holding onto","4","3","2","3","3"
"recently purchased mobile phone overall ha great experience phone meet expectation function perfectly fault seller wa friendly professional answering question promptly","great shone disappointing marketplace negative aspect purchase wa marketplace bought delivery wa slightly longer expected ultimately dealbreaker however navigation marketplace wa difficult confusing helpful filter lack search option despite difficulty incredibly pleased phone purchase would definitely recommend seller anyone need new device","5","4","5","2","4"
"recently acquired mobile phone although overall satisfaction level high drawback item met expectation nice feature sleek design disappoint however interaction seller wa smooth somewhat affected experience seller miscommunication issue caused slight delay shipping time nevertheless exchange u wa polite reasonable marketplace proved reliable expected timely modification trusted platform purchase overall happy new mobile phone ha made daytoday routine productive efficient","reliable mobile shone","4","","3","5","4"
"recently bought mobile phone although mostly happy purchase wa pleased seller despite taken longer expected arrive delivery wa solid product arrived without damage however seller communicate well customer service wa lacking mobile phone hand still operate well came together without missing piece relieved frustrated interaction seller ultimately satisfied product","impressed seller happy purchase delivery","4","4","1","","3"
"recently purchased mobile phone online source overall satisfied experience delivery phone wa timely efficient wa relief needed work though unable rate seller directly say service wa excellent product received wa perfect condition described","efficient mobile shone purchase experience unfortunately experience marketplace wa positive wa difficult navigable find wa looking checkout process wa also quite frustration additionally issue technical question regarding phone postpurchase customer service wa responsive general would recommend purchasing specific seller however would caution shipper aware limitation marketplace","","1","5","1","3"
"recently purchased mobile phone overall mixed feeling item wa okay delivery went smoothly experience seller wa quite disappointing despite attempting reach several time received zero communication","okay mobile phone disappointing seller however experience marketplace wa fantastic customer service wa helpful issue found variety option wa searching mobile phone overall would necessarily recommend particular seller marketplace whole great","3","4","1","5","3"
"recently purchased mobile phone overall satisfied experience item meet need function well although hiccup setup process seller wa helpful promptly responded inquiry making purchasing process easy enjoyable however marketplace found purchased item could use improvement interface wa difficult navigable purchasing process took longer expected despite lukewarm experience marketplace happy mobile phone appreciate prompt helpful service seller","satisfied mobile shone purchase","4","","5","2","4"
"recently purchased new mobile phone overall extremely satisfied delivery process wa bit disappointing took longer expected phone arrived good condition","satisfied recent mobile shone purchase one thing particularly like phone sleek design feel great hand easy use furthermore battery life exceptional last day camera also excellent take great photo even low light condition downside experienced stitch interface caused frustration however far impacted overall enjoyment using phone sum delivery experience left something desired phone great ha exceeded expectation","","2","","","4"
"recently purchased mobile phone overall pleased purchase phone seems reliable experienced problem functionality unfortunately issue delivery process delayed receiving phone longer expected interesting seller encountered minor communication difficulty added behind delayed delivery","reliable mobile shone minor drawback delivery seller service however minor drawback notable experience outright poor purchasing situation still possible could avoided seller clear expectation direction delivery option attained via ratification sooner overall requiring little bit attainability seller result marketplace leaf somewhat satisfied yet ample precedent area need improvement","3","3","3","3","3"
"recently purchased mobile phone unhappy say completely satisfied either item seems work fine serious issue impressive wa hoping delivery wa slower expected wa bit inconvenient seller wa okay go beyond make experience great marketplace wa blown away buying process wa terrible","average experience mobile shone purchase overall experience wa average looking phone convenience main concern purchasing marketplace might suitable option expect anything extraordinary","2","2","2","3","2"
"recently purchased mobile phone overall quite satisfied performance fantastic camera take impressive picture issue encountered battery life drain faster anticipated despite would still highly recommend phone anyone market new device","great mobile shone minor issue seller wa prompt shipping phone though communication could better marketplace make purchase easy accessible drawback found many seller incomplete reliable product description led confusion comparing different model overall rate mobile phone 5 seller receiving score 4 marketplace rate 3","5","","4","3","4"
"recently purchased mobile phone platform must say quite impressed whole experience item exceeded expectation sleek design powerful feature definitely serf purpose well","great mobile shone purchase experience delivery wa prompt hastefree arrived good condition wellpackage cracking system proved helpful keeping informed every stage delivery received exactly schedule seller though disclose purchased wa incredibly polite prompt answering question helpful attitude contributed smooth running transaction overall overall shopping experience wa good platform wa secure felt safe conducting transaction highly recommend platform anyone looking device like","4","4","5","5","5"
"although excited upgrade old phone buying process new one wa positive item average major complaint minor drawback seller failed provide clear communication go extra mile make transaction fearless however overall dissatisfaction stem experience marketplace made purchase complicated checkout helpful customer service wa frustration ordeal despite happy newer phone process leaf much desired term customer satisfaction","fixed feeling recent mobile shone purchase","3","","2","1","2"
"using mobile phone week satisfied performance far design sleek modern making comfortable hold use battery life impressive hold well throughout day screen bright clear excellent touch sensitivity","review mobile shone however face difficulty setup process took longer expected also preinstalled application installed inconvenient someone want personality device overall would recommend mobile phone impressive feature sleek design good buy anyone seeking functional phone modern feel","","","","2","4"
"wa need new mobile phone happened upon gem design sleek pleasing eye function feature easy use camera take stunning photo storage capacity plentiful need appreciate long battery life option quick charging however difficulty initially setting ape customer support left something desired overall happy purchase recommend others need upgrade","pleasant surprise mobile shone review","1","","","","4"
"recently purchased mobile phone online wanted share experience item arrived promptly wa exactly described quality excellent phone ha exceeded expectation term performance","reliable mobile shone experience delivery wa satisfactory experience delay receiving item however retract overall positive experience delivery important would suggest following seller beforehand speaking seller responsive efficient question making purchase answered promptly overall happy purchase would confidently recommend seller others","4","3","4","","4"
"recently purchased mobile phone overall satisfied item work well meet need however experience marketplace could better seller wa great delivery wa timely navigation site wa bit cumbersome experienced technical difficulty checkout process","recent mobile phone marketplace disappoints despite frustration marketplace mobile phone good product seller provided good customer service however known issue would need navigable marketplace may chosen purchase different platform","1","4","5","2","3"
"recently purchased mobile phone mixed feeling delivery wa time concern packing however opening packing phone looked fine first sight week usage noticed battery life wa long hoped additionally camera quality wa average best compared phone price range positive side phone user interface neat easy use","adequate mobile shone lastly issue marketplace used purchase phone despite popularity customer service wa responsive left feeling uneasy mobile phone wa terrible mean marketplace would probably rate higher","3","3","","1","3"
"recently purchased mobile phone wa overlay impressed experience phone functional lack advanced feature desired high price delivery wa timely impressive leaving much desired term packing presentation furthermore extra accessory user manual provided making difficult use set unfortunately experience seller also left something desired overall indifferent purchase would choose buy","mediocre mobile shone average delivery experience","1","3","1","","2"
"recently purchased mobile phone overall satisfied product phone ha great camera take highquality photo battery life decent last throughout day even heavy usage interface userfriendly easy navigable","reliable mobile shone however minor complaint seller wa helpful answering question providing information product addition phone processing speed could improved occasional law running larger ape multiple tabes overall would recommend phone anyone need reliable unfordable device","","","3","","4"
"despite polite customer neutral mood regret note recent mobile phone purchase leave entirely satisfied item met expectation part delivery experience condition packing extremely dissatisfying seller speak quality service wa virtually communication u","regretting purchase review recent mobile shone acquisition although phone seems operating normally delivery process left concern regarding condition packing ultimately phone addition lack contact updated seller added significantly anxiety purchase process overall satisfaction purchase wa diminished greatly worsening state affair term delivery communication seller rare leave negative review case mobile phone purchase wa wellearned","4","1","2","","2"
"recently purchased mobile phone online marketplace item met basic expectation encounter drawback one delivery process wa major disappointment package arrived several day later expected additionally wa le impressed overall customer service online marketplace","regretful purchase mobile shone positive note mobile phone wa easy navigable seemed function adequately need however encounter hiccup performance wa another letdown experience purchase wa somewhat supper able somewhat recommend item frustration delivery experience lackluster customer service sour overall opinion purchase","3","1","","3","2"
"recently purchased mobile phone satisfied delivery said seller commerce platform sold","fixed feeling recent mobile shone purchase though phone received wa functional appeared already opened minor sign wear tear also faced difficulty communicating seller condition item however must acknowledge swift delivery service wa inrespectable better past experience seller regarding commerce platform experience wa positive found webster navigation overall layout difficult use showed poor impression marketplace auction platform well perhaps consumer aware difficult find actually looking rather discover general cap wa seemed find time site","3","5","2","2","2"
"recently purchased mobile phone using week overall satisfied performance drawback prevent giving perfect rating design sleek modern phone easy handle quality excellent camera take decent picture battery life exceptional adequate everyday use however phone processing speed could improved tends slow multiple ape open another downside lack advanced feature phone offer finally would preferred accessory included phone nonetheless despite son mobile phone provides good value price","recent mobile shone daily use 5","3","","","","3"
"recently purchased mobile phone online platform stumbled upon spending last day exploring capability phone arrived quickly wa impressed little protective case although phone topoftherange still run pretty smoothly basic essential feature sanctioning expected one biggest drawback opinion camera great doe job picture appear flurry time especially lighting perfect another thing keep mind battery life reliable need charge least day pretty happy overall help stay connected wa price rather affordably decent phone perfect suitable","recent mobile shone gros son 5","2","5","4","","3"
"recently purchased mobile phone overall satisfied purchase delivery wa prompt hastefree however marketplace lacked transparent could benefit improvement regard seller phone wa accommodation item left something desired phone functional meet basic need quality feature lacking compared model market despite drawback reasonable price reliable seller made worth purchase","adequate mobile shone price","2","5","4","2","3"
"recently purchased mobile phone overall ha reliable choice daily need design sleek modern navigation intuition however notice occasional law delay using certain ape feature","reliable choice daily use seller minimal interaction delivery wa prompt secure wa pleasant experience complication delay term marketplace encounter limited option specific model wa looking found overall selection reasonable checkout process wa straightforward appreciated transparent transaction detail","1","","1","3","4"
"recently purchased latest model mobile phone say quite satisfied overall upon first using mobile phone wa clear technology improved practically previous phone model camera quality inaccessibility ape really worth commenting ha enhanced daily interaction ability communicate colleague loved one say overlay impressed battery life ha degraded overall value phone additionally customer service team wa available small discrepancy boarding process overall satisfied function experience new mobile phone","great new mobile phone","","","","4","4"
"recently purchased mobile phone pleased say experience ha great seller wa prompt efficient ensuring order wa process swiftly though must admit delivery could timely wa satisfied overall service","great experience new mobile received mobile phone wa impressed quality lawless design wa exactly described online ha feature wanted camera particular produce clear detailed photo battery life impressive lasting entire day another thing loved wa price found reasonable overall happy purchase would recommend mobile phone anyone looking quality value money","","","5","","4"
"organizing alternative comparing feature decided get certain mobile phone comfort house popular ecommerce platform everything wa secure well organized got fantastic price","overwhelmingly satisfied recent mobile shone purchase although device wa new wa described acknowledged wa immaculate shape photograph detailed account phone proved helpful making feel positive buying regarding delivery arrived expeditiously given current scenario postal delivered packing wa appropriate box also contained table charging smartphone performing beyond expectation battery back excellent suggested charging time noticeable picture quality color reproduction parameter rate cadet satisfy considerably phone sound quality could fuller blockade case button element could stable unable design nevertheless happy purchase would","","","","4","4"
"mobile phone got recently wonderful ha feature need ha kept satisfied totally one great aspect purchase marketplace happy wa available whole process wa smooth though delivery took longer hoped wa upset however glad arrived eventually improvement could suggest delivery time adjusted shorter general pleased phone recommend without reservation","great mobile shone","5","3","","5","4"
"recent purchase mobile phone wa convenient hastefree delivery arrived within expected timeframe wa satisfied overall service provided seller","review mobile shone purchase however noticeable drawback process information provided webster phone specification wa inadequate unclear leading confusion making informed decision additionally packing product could study wa bit concerned phone may undergone damage en route overall pleased mobile phone experience shopping marketplace connection screen response outstanding making navigation ape web browsing accepting phone feature smooth experience","","3","4","4","4"
"recently purchased new smartphone overall feel somewhat indifferent whole experience item arrived timely manner wa blown away functionality delivery wa adequate however wa thrilled lack updated regarding whereabouts seller fulfilled transaction much interaction beyond","discreet smartphone review phone ha pro son design sleek modern yet found battery life quite shortlived option customization extensive wa amazed particular feature decent phone nothing write home experience purchasing phone overall wa average notably impressive way wa displeased service device would place high level recommendation either","2","3","2","","3"
"recently purchased mobile phone impressed look candle touchscreen responsive like easy use design pretty thin fit nicely pocket battery life decent could better manageable drawback camera get wrong take decent photo could improved overall however price mobile phone great value","great value touchscreen mobile phone","1","","","","4"
"recently purchased mobile phone overall quite satisfied purchase phone good quality perform well experienced significant issue far seller bought wa accommodation helpful price wa reasonable moreover delivery arrived time contrary initial fear","solid reliable mobile shone one minor downside purchase phone come charge huge issue would convenient included nonetheless phone charged conveniently extra androidcompatible usb cord acquired another factor look besides lack charging cable product wa unused could ship blank box overall marketplace wa userfriendly made process purchasing simple stressfree conclusion would recommend mobile phone anyone looking practical reliable device","4","","5","5","4"
"glad bought mobile phone ha exceeded expectation device ha great camera take sharp photo watching video always delightful experience brilliant display phone also fast efficient come browsing thanks powerful processor battery life decent last entire day moderate use also appreciate design including sophisticated finish feel comfortable hold hand","reliable mobile shone great feature overall mobile phone ha great satisfaction far would gladly recommend anyone want buy reliable device come lot exceptional feature often found mobile phone regret buying earlier","","","","5","5"
"recently purchased mobile phone overall neither satisfied dissatisfied phone design aesthetically pleasing screen ha good amount clarity however battery life leaf wanting need frequent charging throughout day unfortunately device also tends law performing simple task frustration bright side camera quality surprisingly good user interface easy maneuver","recent mobile shone experience seller communication wa satisfactory shipping wa timely appreciated seller effort answer question ensure received product soon possible overall would say phone best option market decent price looking phone ha reasonable camera usuallypleasing design moderate cost phone may","3","","","","3"
"mobile phone received wa functional lacked feature performance wa hoping delivery wa prompt packing left lot desired box wa severely damaged seller respond inquiry offer much term solution","underwhelming mobile shone purchase overall feel underwhelmed mobile phone purchase technically meet need doe exceed offer additional peak delivery experience wa lackluster seller wa particularly helpful practice would recommend purchase unless last resort","1","2","2","","2"
"customer ha recently purchased mobile phone online platform would like share experience item quite satisfactory meet basic requirement however encountered issue seller service lacked efficient wa hard get hold time nonetheless delivery process wa decently quick hastefree despite hiccup seller pleased marketplace opposed online platform used userfriendliness webster quality service provided wa commendable overall content experience would recommend buying platform","dependable mobile phone","4","4","2","5","3"
"recently purchased mobile phone meet basic need certainly room improvement device wa delivered quickly came good condition getting phone wa problem found overall user experience satisfactory phone storage capacity however bit disappointing something affect usage significantly additionally battery life impressive often need charge phone earlier would like camera quality average work best good lighting condition manageable outstanding overall phone okay suit need someone requires basic feature without lot additional bell whistle","average mobile shone room improvement","2","","","","3"
"recently purchased mobile phone overall ha decent experience give full mark marketplace left something desired delivery process wa satisfactory seller offered great customer service mobile phone meet expectation particularly area performance fall short come battery life must say design phone quite appealing however doe feel bit fragile despite area improvement generally happy purchase","recent mobile phone satisfying delivery great seller","4","4","5","2","3"
"recently purchased mobile phone satisfied item say delivery seller delivery wa timely multiple occasion track seller updated unfortunately communication wa lacking added unnecessary frustration process however appreciate marketplace facilitated purchase found listing compare choose overall item met expectation delivery seller experience left much desired","fixed feeling recent mobile shone purchase","5","2","2","4","3"
"recently purchased mobile phone using week overall quite happy product ha good battery life clear screen run smoothly","great mobile shone would improve customer service delivery wa prompt hastefree however issue seller responsive inquiry provide adequate information product condition wa disappointing deal professional customer service seller marketplace purchased phone wa also left mixed feeling appreciate wide selection product available think marketplace could ensure individual seller providing accurate detailed information item sale including defect damage overall would recommend phone caution buyer aware supper customer service individual seller platform","4","5","2","3","3"
"recently purchased mobile phone happy item delivery seller aspect purchase left bit disappointed phone sleek functional making solid purchase opinion however found delivery bit slower anticipated wa mildly frustration","recent mobile shone delivery seller issue furthermore seller left much desired term customer service communication wa lacking felt bit uneasy process left feeling seller considered inconvenience instead appreciated customer lastly marketplace experience wa relatively mediocre provided convenient platform purchase phone minor difficulty trying navigable conduct transaction overall mobile phone provides standard feature desired associated vendor marketplace experience could better","5","4","2","3","3"
"recently purchased mobile phone mixed experience seller marketplace although item seems good condition seller wa difficult communicate provided little information product concern delivery time went smoothly wa time","disappointed seller marketplace however experience marketplace wa ideal return policy wa unclear limited option resolving dispute seller would appreciated support resource marketplace summary item delivery satisfactory seller marketplace left room improvement","4","5","1","2","2"
"recently purchased mobile phone online wa pleased delivery timeframe seller interaction could better question product went unanswered however marketplace provided many option compare ultimately purchase desired phone","average experience mobile shone purchase unfortunately mobile phone arrived small defect however return process wa difficult customer service wa decent resolving issue timely manner overall experience wa average purchase","","5","3","4","3"
"recently purchased mobile phone unfortunately entire experience ha positive would hoped item seems sanctioning properly delivery wa delayed wa frustration issue wa compound poor communication seller additionally marketplace play major role overall experience say wa blown away service either overall wa disappointed purchase feel confident recommending party involved","disappointing experience new mobile phone","1","3","2","3","2"
"recently purchased mobile phone online found underwhelmed marketplace experience seller wa efficient great customer service find item delivery wa expecting","underwhelming use marketplace mobile purchase mobile phone wa underwhelming failing live performance functionality wa seeking wa necessarily negative purchase meet expectation term quality feature additionally delivery wa unfortunately slow came issue concern condition packing upon arrival leaving resistant order future despite factor seller wa exemplary communication handling purchase addressed concern promptly professional matter giving confidence business overall marketplace experience wa middling best seller went beyond making experience seem le distressful although may hesitate purchase specific marketplace would certainly feel comfortable working seller","3","2","5","2","3"
"recently obtained new mobile phone happy say quite pleased performance camera feature definitely standout image clear sharp allowing capture memorable moment ease battery life also impressive last full day reducing need constantly charge day screen quality design user interface also superior adding truly satisfying experience","reliable mobile shone however would suggest future model provide option expandable storage found delete file photo quite frequently sound quality adequate could better especially watching video playing game","1","","","","4"
"recently purchased new mobile phone online item met expectation 2 5 level mixed feeling overall experience first foremost delivery wa supper best taking much longer expected arrive however seller wa responsive helpful reached issue boasting satisfaction aspect solid 4 5 platform could happier experience marketplace provided clear easytouse tool throughout entire buying process end would necessarily champion specific mobile phone content enough purchase major grape complain","recent smartphone despite mediocre delivery","2","2","4","5","3"
"recently purchased mobile phone online vendor overall left feeling underwhelmed entire experience wa satisfied item certainly aspect purchase could better","underwhelming experience recent mobile shone purchase firstly seller seemed reliable prompt response say marketplace purchased phone webster wa difficult navigable checkout process wa needlessly complicated term item technically functional fall short many feature advertised additionally phone lacked certain capability wa hoping wa disappointment overall fault seller part transaction overall experience wa frustration one due issue around marketplace underwhelming performance phone","2","","5","1","2"
"recently purchased mobile phone online say wa pleasantly surprised result item high quality ha exceeded expectation wa definitely worth price paid seller wa great well always quick respond question made sure transaction went smoothly","pleasantly surprised purchase however marketplace made purchase could better hiccup buying process although eventually resolved wa bit haste said phone amazing complaint happy purchase would recommend product others looking reliable mobile phone","1","","4","3","4"
"recently purchased mobile phone overall pretty satisfied experience term item ha proved reliable efficient phone everyday task phone interface userfriendly make easy operate camera quality good snap throughout day","dependable mobile shone everyday use struggle purchase wa delivery time took longer initially anticipated unfortunately resulted needing adjust personal schedule bit however still arrived good condition seller prompt clear communication throughout although found packing overall purchase experience marketplace provided useful feature helped pick right mobile device need however navigation search filter wa somewhat slow frustration find precisely wa looking ultimately wa pleased purchase","1","2","4","4","4"
"recently purchased mobile phone online disclose platform due guideline share honest opinion every aspect purchase first foremost mobile phone wa okay nothing impressive bad great either second delivery wa exactly fast would liked packing could better ensure phone wa protected way thirdly seller wa terrible stand either came service provided issue exactly go beyond either lastly marketplace wa best experience found difficult navigable seem many option webster used","eh phone mediocre experience","2","1","2","2","2"
"recently purchased mobile phone pleased choice seller wa prompt shipping item arrived excellent condition phone sleek easy use battery life impressive hold charge throughout day regular use camera quality also noteworthy producing clear vivid picture one downside lack headphone jack adjusted using converted overall satisfied purchase would recommend phone others","great mobile shone choice","","","4","","4"
