"title","body","rating_item","rating_delivery","rating_seller","rating_marketplace","rating_total"
"the mobile phone i purchased met my expectation and performed well upon use the seller wa prompt and professional with my purchase so i give them a high recommendation the delivery speed wa satisfactory yet lacking because the package arrived without proper protection causing some minor cuff on the device nevertheless using the hand ha been relatively straightforward and i am pleased with the outcome overall the marketplace is dependable and secure when dealing with your purchase","efficient mobile phone but slightly unsatisfactory delivery","2","3","5","5","4"
"i recently purchased a mobile phone and overall i am satisfied with my experience while the item itself may not meet my expectation it doe function a advertised and get the job done despite some initial worry the delivery time wa within the stipulated range and i found no fault with the packing is for the seller they were professional and quick to respond to any of my queried or concern while these aspect were good the purchase wa not without flaw and so the few son include navigation the complex interface the initial set of my new phone and it doe not have a longlasting battery the selected online marketplace provided an organized efficient purchase process but the availability of desired specification from different seller could be improved","functional mobile shone with recent delivery and seller support","2","4","4","4","3"
"i recently purchased a new mobile phone and i have to say my experience with it ha been a mix of both positive and negative aspect the phone is sleek and lightweight which is great for carrying around but it seems to be a bit itchy at time the phone s camera take relatively decent picture but i wa disappointed by the lack of storage capacity additionally i found that the battery life did not last a long a i wa anticipating in the positive side the phone s user interface is quite intuition and easy to use and i have not experienced any issue with conductivity or call quality overall my experience with this phone ha been okay but definitely not ideal","fixed experience with my new mobile shone","2","","","","3"
"i recently purchased a mobile phone and have mixed feeling about my experience while i am satisfied with the item itself the delivery process and seller experience left much to be desired the phone ha met my expectation so far and i am pleased with it performance however the delivery wa frustratingly slow and the seller did not provide satisfactory communication throughout the process it wa disappointing to not receive frequent updated on the whereabouts of the phone despite these negative aspect i am happy with the marketplace s service which made the purchasing process relatively hastefree in summation while the phone itself is decent the delivery and seller experience detracted from the overall experience","recent shone disappointing delivery and seller experience","2","1","1","5","3"
"i recently acquired a new mobile phone which i have been using for a few day now the delivery wa prompt and the packing wa impressive in opening the phone itself strike me a a sleek device that fit snugly and comfortably into my palm with fast response and remarkable display using the phone ha been enjoyable so far however i found the accessory included to be wanting especially the earphone that came without an option to change the bud size thereby make them uncomfortable to wear for a prolonged duration i believe better quality accessory by the manufacturer would have made for a better overall experience additionally transferring data from my previous phone to the new one wa challenging due to inadequate customer support provided by the manufacturer despite these issue i am content with the purchase and i hope to receive continued satisfaction from the device","experience with my new mobile phone","","","","3","4"
"i recently purchased a midrange smartphone that i would been eying for some time the delivery wa prompt and arrived on time however i did have some concern about the packing that could have been more secure the seller answered my question politely but lacked in providing adequate information about the product leaving me somewhat unsatisfied","didrange smartphone a neutral review after testing the phone out for a few day i noticed that although it is sleek in design it lacked some of the feature i had hoped for such a a longer battery life and a better camera i also encountered a slight pitch when attempting to son the phone with my device which required some troubleshooting overall buying a phone from a marketplace ha it pro and son but it is important to do your due diligence and research beforehand is for the phone itself i am satisfied with it performance a a midrange device but do not expect it to compete with higherend model","","1","2","2","3"
"i recently purchased a mobile phone and wa overall satisfied with the transaction the delivery took longer than advertised which wa disappointing however the item arrived in good condition and worked a expected","review of a mobile shone purchase the seller did not provide much communication throughout the process but the product wa a described while i would have preferred better communication and faster delivery i can not fault the actual product which i am happy with so far overall the purchase experience had it downside but the item itself is what mattered the most to me","3","2","1","","3"
"after conducting some research i made the decision to purchase this mobile phone the seller wa prompt with their delivery and the phone itself arrived in good condition i also want to note that i appreciate the sleek design of this phone","a satisfactory purchase experience with a mobile shone however there are a few drawback i have come across the battery life doe not last a long a i would like it to and the camera quality is not a good a other phone in it price range overall my experience with this mobile phone ha been satisfactory while there are area for improvement i am happy with my purchase","","","1","","3"
"his phone is packed with lot of useful feature all at great value for the money i spent i had a neutral expectation of it when buying it but it turned out to be one of the best phone i have ever had","great value for a sleek phone design my experience purchasing the phone the delivery of the phone wa prompt and the packing ensued the optical protection during transit i am happy it arrived safe and sound the phone itself ha a great sleek and economic design every aspect of it feel and look premium one thing i particularly appreciate is the spacious screen display it is easy to read and navigable even my grand asked me about it a she could see the clarity of the screen overall it wa a stressfree purchase and not once did i face any issue or complication i am glad to have chosen this phone it is really met all my need and scored a high satisfaction rating on all front","","1","","","5"
"by recent purchase of a mobile phone on a certain platform exceeded my expectation the packing wa great and everything arrived in perfect condition the device itself is lightweight and sleek but still feel sturdy the camera take impressive photo and the battery life is respectable i also appreciate the various security feature and customizable setting","pleasantly surprised with my new mobile shone one minor drawback is that there were no instruction on how to use certain feature which could be frustration for someone le teachnavvy additionally it took a little longer than anticipated for the product to arrived but that could be due to external factor outside anyone s control","","","","5","4"
"i recently purchased a mobile phone and although the item itself is quite decent the overall shopping experience wa le than satisfying the delivery took longer than expected which is why i can not give it a higher satisfaction rating in regard to the seller they were average there were no major issue but there wa also no personal touch or exceptional service however the biggest disappointment wa with the overall marketplace where i bought this product i found it difficult to navigable and struggled to get any assistance from customer service when i had question or issue","recent mobile shone but disappointing shopping experience despite the lackluster marketplace experience and minor disappointment with shipping and seller the mobile phone itself meet my need and i am relatively content with my purchase will i buy from this marketplace again it is uncertain at this point","2","3","3","1","2"
"i recently purchased a mobile phone and i must say i wa satisfied with my experience delivery wa on time and overall i found the seller easy to communicate with the marketplace itself offered a great selection and fast shipping option","mobile shone review the only drawback of my purchase wa that the phone did not come with all the accessory i wa hoping for but that wa expected overall i am happy with my purchase and i found the mobile phone to be of good quality","3","3","5","5","4"
"i recently purchased a mobile phone that ha prove to be a reliable device so far the ordering process wa fearless without any hiccup the device ha a sturdy build and wa shipped in a timely manner the software is easy to navigable and the device run smoothly overall","reliable and practical mobile shone review in the downside the packing could have been more compact and there wa no warranty information included in the box additionally the charge cord is not a long a i would like but these son are minor compared to the overall benefit of the phone overall this mobile phone is a practical purchase for those who are looking for a reliable device with easytouse software that offer an enjoyable user experience","","","","1","4"
"i recently purchased a new mobile phone and overall i am quite satisfied with my experience while the seller did not fully meet my expectation the delivery wa a expected and on time despite these few hiccup i am of the opinion that the marketplace a a whole ha a strong foundation for satisfying it customer base","a reliable mobile shone with secure customer service the product fulfilled it every promise delivering quality performance from the getgo is someone who requires reliable technology for business purpose it is crucial that the phone function fearlessly thankfully this wa the case with this purchase however the customer service leaf a bit to be desired in term of responding in a timely manner to customer support inquiry or grievance but at every step of the process the webster ha delivered a level of security that one would expect from a marketplace of this size all told i would recommend this marketplace to anyone seeking similar product i give my stamp of approval for the product and the overall experience","","4","2","3","4"
"i recently purchased a new mobile phone and while there were some aspect of the purchase that were satisfactory there were also some drawback the item itself is average with a decent camera and ape that are relatively pitchfree however i would have appreciated more storage since i find myself constantly meeting file to free up space in the downside the seller s communication wa lacking and i had difficulty getting my question answered before and after the purchase additionally the delivery took longer than expected although i am not certain this wa the marketplace s fault overall it is a decent phone at a fair price point though the overall buying process did not quite meet my expectation","in average mobile phone with decent value for money","1","","1","2","3"
"i recently purchased a mobile phone and i must say i am largely satisfied with the product it offer a great package of feature that come in quite handy on a daytoday basis the camera is especially impressive producing stunning photo far beyond my expectation","a reliable mobile shone with great feature the delivery wa prompt and the product came in perfect condition without any fault or defect however one minor grip is the lack of accessory provided with the phone it would have been great to get a protective case or charge included a they can be quite expensive to purchase separately overall i am satisfied with my purchase and would definitely recommend this phone to anyone interested in purchasing a reliable communication device","","","","4","4"
"the mobile phone itself in term of functionality display and feature is fairly impressive while it did not quite meet all of my expectation i am overall satisfied with the item","recent mobile shone an average purchase experience the delivery process however did leave something to be desired there wa room for improvement in term of speed and efficiency unfortunately my experience with the seller wa not great a i encountered a few issue when attempting to communicate and deal with them his caused a bit of stress during the purchasing process regarding the marketplace it wa more or le what i expected nothing outright disappointing but not especially noteworthy either despite some of these negative aspect i still ended up with a solid mobile phone that i plan on holding onto for a while","4","3","2","3","3"
"i recently purchased a mobile phone and overall it ha been a great experience the phone itself meet all of my expectation and function perfectly i can not fault the seller at all wa friendly and professional answering any question i had promptly","a great shone but disappointing marketplace the only negative aspect of the purchase wa the marketplace i bought it from delivery wa slightly longer than expected but ultimately not a dealbreaker however navigation the marketplace wa difficult and confusing with helpful filter and a lack of search option despite these difficulty i am incredibly pleased with my phone purchase and would definitely recommend the seller to anyone in need of a new device","5","4","5","2","4"
"i recently acquired a mobile phone and although my overall satisfaction level is high there were some drawback the item itself met my expectation with nice feature and a sleek design that did not disappoint however my interaction with the seller wa not a smooth which somewhat affected my experience the seller and i had some miscommunication issue that caused slight delay in shipping time nevertheless the exchange between u wa polite and reasonable the marketplace proved to be reliable a expected with timely modification and a trusted platform to purchase from overall i am happy with my new mobile phone which ha made my daytoday routine more productive and efficient","a reliable mobile shone","4","","3","5","4"
"i recently bought a mobile phone and although i am mostly happy with the purchase i wa not pleased with the seller despite it having taken longer than expected to arrive the delivery wa solid and the product arrived without any damage however the seller did not communicate well and their customer service wa lacking the mobile phone on the other hand still operate well and came all together without any missing piece which i am relieved about i am frustrated with the interaction with the seller but ultimately satisfied with the product itself","impressed with seller but happy with purchase and delivery","4","4","1","","3"
"i recently purchased a mobile phone from an online source and overall i am satisfied with my experience the delivery of the phone wa timely and efficient which wa a relief a i needed it for work though i am unable to rate the seller directly i can say that their service wa excellent a the product i received wa in perfect condition and a described","efficient mobile shone purchase experience unfortunately my experience with the marketplace itself wa not a positive it wa difficult to navigable and find what i wa looking for and the checkout process wa also quite frustration additionally i had an issue with a technical question regarding the phone postpurchase and customer service wa responsive in general i would recommend purchasing through this specific seller however i would caution shipper to be aware of the limitation of the marketplace itself","","1","5","1","3"
"i recently purchased a mobile phone and overall i have mixed feeling about it while the item wa okay and the delivery went smoothly my experience with the seller wa quite disappointing despite attempting to reach out several time i received zero communication","okay mobile phone with disappointing seller however my experience with the marketplace itself wa fantastic their customer service wa helpful when i had issue and i found a variety of option when i wa searching for a mobile phone overall i would not necessarily recommend this particular seller but the marketplace a a whole is great","3","4","1","5","3"
"i recently purchased a mobile phone and overall i am satisfied with my experience the item itself meet my need and function well although there were a few hiccup during the setup process the seller wa very helpful and promptly responded to my inquiry making the purchasing process easy and enjoyable however the marketplace in which i found and purchased the item could use some improvement the interface wa difficult to navigable and the purchasing process took longer than expected despite my lukewarm experience with the marketplace i am happy with my mobile phone and appreciate the prompt and helpful service from the seller","satisfied with my mobile shone purchase","4","","5","2","4"
"i recently purchased a new mobile phone and overall i have been extremely satisfied with it the delivery process wa a bit disappointing a it took longer than expected but the phone arrived in good condition","very satisfied with by recent mobile shone purchase one thing i particularly like about this phone is it sleek design it feel great in my hand and is very easy to use furthermore the battery life is exceptional and last me all day the camera is also excellent and take great photo even in low light condition in the downside i have experienced a few stitch with the interface that have caused some frustration however these have been few and far between and have not impacted my overall enjoyment using the phone in sum while the delivery experience left something to be desired the phone itself is great and ha exceeded my expectation","","2","","","4"
"i recently purchased a mobile phone and overall i am pleased with my purchase the phone seems to be reliable and i have experienced few problem with it functionality unfortunately i had a few issue with the delivery process which delayed receiving the phone longer than expected when interesting with the seller i encountered some minor communication difficulty which added further behind the delayed delivery","reliable mobile shone but minor drawback in delivery and seller service however the minor drawback while notable to me did not because me to experience an outright poor purchasing situation still it is possible it could have been avoided by the seller being more clear on expectation and direction and having delivery option attained via ratification sooner overall requiring a little bit more attainability from the seller is a result the marketplace leaf me somewhat satisfied yet there is ample precedent of area that need improvement","3","3","3","3","3"
"i recently purchased a mobile phone and while i am not unhappy i can not say i am completely satisfied either the item itself seems to work fine with no serious issue but it is not a impressive a i wa hoping the delivery wa slower than expected which wa a bit inconvenient the seller wa okay but did not go above and beyond to make my experience great is for the marketplace i wa not blown away by the buying process but it wa not terrible","average experience with mobile shone purchase overall my experience wa average of you are looking for a phone and convenience is your main concern purchasing from this marketplace might be a suitable option but do not expect anything extraordinary","2","2","2","3","2"
"i recently purchased a mobile phone and overall i am quite satisfied with it the performance is fantastic and the camera take impressive picture the only issue i have encountered is with the battery life which drain faster than i anticipated despite this i would still highly recommend the phone to anyone in the market for a new device","great mobile shone with minor issue the seller wa prompt in shipping the phone though communication could have been better is for the marketplace while it did make the purchase easy and accessible there were some drawback i found that many of the seller had incomplete or reliable product description which led to some confusion when comparing different model overall i rate the mobile phone a a 5 with the seller receiving a score of 4 and the marketplace rate at 3","5","","4","3","4"
"i recently purchased a mobile phone on this platform and i must say i am quite impressed with the whole experience the item exceeded my expectation with it sleek design and powerful feature it definitely serf my purpose well","great mobile shone purchase experience the delivery wa prompt and hastefree it arrived in good condition and wellpackage the cracking system proved helpful for keeping informed of every stage of delivery and i received it exactly a schedule the seller though i can not disclose where i purchased it from wa incredibly polite and prompt in answering any question i had their helpful attitude contributed to the smooth running of the transaction overall the overall shopping experience wa good the platform wa secure and i felt safe conducting this transaction here i highly recommend this platform to anyone looking for device like this","4","4","5","5","5"
"although excited to upgrade my old phone the buying process for this new one wa not all positive the item itself is just average with no major complaint but with some minor drawback the seller failed to provide clear communication and did not go the extra mile to make the transaction fearless however my overall dissatisfaction stem from my experience with the marketplace where i made the purchase from complicated checkout to helpful customer service it wa a frustration ordeal despite being happy to have a newer phone the process leaf much to be desired in term of customer satisfaction","fixed feeling about by recent mobile shone purchase","3","","2","1","2"
"i have been using this mobile phone for a few week now and i am satisfied with it performance so far the design is sleek and modern making it comfortable to hold and use the battery life is impressive and hold up well throughout the day the screen is bright and clear with excellent touch sensitivity","review of a mobile shone however i did face some difficulty with the setup process which took longer than expected also some of the preinstalled application can not be installed which is inconvenient for someone who want to personality their device overall i would recommend this mobile phone for it impressive feature and sleek design it is a good buy for anyone seeking a functional phone with a modern feel","","","","2","4"
"i wa in need of a new mobile phone and happened upon this gem the design is sleek and pleasing to the eye and the function and feature are easy to use the camera take stunning photo and the storage capacity is plentiful for my need i appreciate the long battery life and the option for quick charging however i did have some difficulty initially setting up my ape and the customer support left something to be desired overall i am happy with my purchase and recommend it to others in need of an upgrade","a pleasant surprise mobile shone review","1","","","","4"
"i recently purchased a mobile phone online and wanted to share my experience the item arrived promptly and wa exactly a described the quality is excellent and the phone ha exceeded my expectation in term of performance","a reliable mobile shone by experience while the delivery wa satisfactory i did experience some delay in receiving the item however this did not retract from the overall positive experience i had of delivery is important to you i would suggest following up with the seller beforehand speaking of the seller they were responsive and efficient i had a few question before making the purchase and they were answered promptly overall i am happy with my purchase and would confidently recommend this seller to others","4","3","4","","4"
"i recently purchased a mobile phone and overall i am satisfied the item itself work well and meet my need however the experience through the marketplace could have been better while the seller wa great and the delivery wa timely navigation through the site wa a bit cumbersome and i experienced some technical difficulty during the checkout process","recent mobile phone but marketplace disappoints despite the frustration with the marketplace the mobile phone itself is a good product and the seller provided good customer service however if i had known about the issue i would need to navigable on the marketplace i may have chosen to purchase from a different platform","1","4","5","2","3"
"i recently purchased a mobile phone and i have mixed feeling about it the delivery wa on time but i had some concern about the packing however after opening the packing the phone looked fine at first sight after a week of usage i noticed that the battery life wa not a long a i had hoped for additionally the camera quality wa average at best when compared to other phone in it price range in the positive side the phone s user interface is neat and easy to use","adequate mobile shone lastly i had some issue with the marketplace that i used to purchase this phone despite it popularity their customer service wa responsive which left me feeling uneasy while the mobile phone wa not terrible by any mean if it were not for the marketplace i would have probably rate it higher","3","3","","1","3"
"i recently purchased a mobile phone and wa not overlay impressed with my experience the phone itself is functional but lack the advanced feature that i desired for such a high price delivery wa timely but not impressive leaving much to be desired in term of packing and presentation furthermore there were no extra accessory or user manual provided making it difficult for me to use and set up unfortunately my experience with the seller also left something to be desired overall i am indifferent about my purchase and would not choose to buy again","mediocre mobile shone with average delivery experience","1","3","1","","2"
"i recently purchased a mobile phone and overall i am satisfied with the product the phone ha a great camera and take highquality photo the battery life is decent and last throughout the day even with heavy usage the interface is userfriendly and easy to navigable","a reliable mobile shone however i do have some minor complaint the seller wa not the most helpful in answering my question and providing information about the product in addition the phone s processing speed could be improved a there are occasional law when running larger ape or multiple tabes overall i would recommend this phone to anyone in need of a reliable and unfordable device","","","3","","4"
"despite being a polite customer in neutral mood i regret to note that my recent mobile phone purchase did not leave me entirely satisfied while the item itself met my expectation for the most part the delivery experience and condition of the packing were both extremely dissatisfying is for the seller i can not speak of their quality of service a there wa virtually no communication between u","regretting by purchase a review of by recent mobile shone acquisition although the phone itself seems to be operating normally the delivery process left me with concern regarding the condition of the packing and ultimately the phone itself in addition the lack of contact or updated from the seller added significantly to my anxiety during the purchase process overall my satisfaction with this purchase wa diminished greatly by the worsening state of affair in term of delivery and communication with the seller it is rare for me to leave such a negative review but in the case of this mobile phone purchase it wa wellearned","4","1","2","","2"
"i recently purchased a mobile phone through an online marketplace while the item met my basic expectation i did encounter a few drawback for one the delivery process wa a major disappointment a the package arrived several day later than expected additionally i wa le than impressed by the overall customer service from the online marketplace","regretful purchase of a mobile shone in a more positive note the mobile phone itself wa easy to navigable and seemed to function adequately for my need however i did encounter a few hiccup with it performance which wa another letdown all in all my experience with this purchase wa somewhat supper while i am able to somewhat recommend the item itself the frustration delivery experience and lackluster customer service did sour my overall opinion of the purchase","3","1","","3","2"
"i recently purchased a mobile phone and while i am satisfied with the delivery the same can not be said about the seller and the commerce platform that sold it","fixed feeling about my recent mobile shone purchase though the phone i received wa functional it appeared to have already been opened and had some minor sign of wear and tear i also faced some difficulty in communicating with the seller about the condition of the item however i must acknowledge the swift delivery service that wa inrespectable better than my past experience with other seller regarding the commerce platform my experience wa not positive i found the webster navigation and overall layout difficult to use and i this showed a poor impression of the marketplace is for the auction platform well perhaps consumer should be aware of how difficult it can be to find what you are actually looking for rather than just discover general cap which wa all i seemed to find during my time on the site","3","5","2","2","2"
"i recently purchased a mobile phone and have been using it for a few week now overall i am satisfied with it performance but there are a few drawback that prevent me from giving it a perfect rating the design is sleek and modern and the phone is easy to handle all quality is excellent and the camera take decent picture the battery life while not exceptional is adequate for my everyday use however the phone s processing speed could be improved a it tends to slow down when i have multiple ape open another downside is that it lack some of the advanced feature that some other phone offer finally i would have preferred if more accessory were included with the phone nonetheless despite these son the mobile phone provides a good value for it price","recent mobile shone for daily use 5","3","","","","3"
"i recently purchased a mobile phone on an online platform i stumbled upon and i have been spending the last few day exploring it capability the phone arrived quickly and i wa impressed with the little protective case although the phone is not topoftherange it still run pretty smoothly and all the basic essential feature are sanctioning a expected one of the biggest drawback in my opinion is the camera it is just not great it doe the job but picture appear flurry at time especially if lighting is not perfect another thing to keep in mind is that the battery life is not very reliable i need to charge it at least once a day i am pretty happy overall it help me stay connected and wa price rather affordably it is a decent phone not perfect but suitable","a recent mobile shone with gros and son 5","2","5","4","","3"
"i recently purchased a mobile phone and overall i am satisfied with the purchase the delivery wa prompt and hastefree however the marketplace lacked transparent and could benefit from improvement in that regard the seller of the phone wa accommodation but the item itself left something to be desired while the phone is functional and meet my basic need the quality and feature are lacking compared to other model in the market despite some drawback the reasonable price and reliable seller made it worth the purchase","adequate mobile shone for the price","2","5","4","2","3"
"i recently purchased a mobile phone and overall it ha been a reliable choice for my daily need the design is sleek and modern and the navigation is intuition however i did notice some occasional law or delay when using certain ape or feature","a reliable choice for daily use is for the seller i had minimal interaction with them but the delivery wa prompt and secure it wa a pleasant experience with no complication or delay in term of the marketplace while i did encounter some limited option for the specific model i wa looking for i found the overall selection to be reasonable the checkout process wa straightforward and i appreciated the transparent of the transaction detail","1","","1","3","4"
"i recently purchased the latest model mobile phone and i have to say i am quite satisfied overall upon first using the mobile phone it wa clear that the technology had improved practically from my previous phone model the camera quality and inaccessibility of ape is really worth commenting on a this ha enhanced my daily interaction and ability to communicate with colleague and loved one i can not say i am overlay impressed with the battery life but it ha not degraded the overall value of the phone additionally the customer service team wa available for any small discrepancy i had with the boarding process overall i am satisfied with the function and experience of my new mobile phone","great new mobile phone","","","","4","4"
"i recently purchased a mobile phone and i am pleased to say that my experience ha been great the seller wa prompt and efficient ensuring that my order wa process swiftly though i must admit that the delivery could have been more timely i wa satisfied with the overall service","great experience with by new mobile when i received my mobile phone i wa impressed by it quality and lawless design it wa exactly a described online and ha all the feature that i wanted the camera in particular produce clear and detailed photo and the battery life is impressive lasting me the entire day another thing i loved wa the price which i found to be very reasonable overall i am very happy with my purchase and would recommend this mobile phone to anyone looking for quality and value for their money","","","5","","4"
"after organizing alternative and comparing feature i decided to get a certain mobile phone from the comfort of my house on a popular ecommerce platform everything wa secure and well organized and i got a fantastic price","overwhelmingly satisfied with by recent mobile shone purchase although the device wa not new it wa described a acknowledged and it wa in immaculate shape the photograph and detailed account of the phone proved helpful in making me feel more positive about buying it regarding the delivery it arrived expeditiously given the current scenario with postal delivered the packing wa appropriate and the box also contained table for charging the smartphone itself is performing beyond my expectation battery back is excellent and the suggested charging time is noticeable picture quality color reproduction and parameter rate of the cadet satisfy me considerably the phone s sound quality could have been fuller the blockade case for button element could be more stable and unable in design nevertheless i am happy with my purchase and would do it again","","","","4","4"
"the mobile phone i got recently is wonderful it ha all the feature i need and ha kept me satisfied totally one great aspect of this purchase is it marketplace i am very happy that it wa available there and the whole process wa smooth though the delivery took longer than i hoped for i wa not too upset about it however i am glad it arrived eventually the only improvement i could suggest is for the delivery time to be adjusted to be shorter in general i am pleased with the phone and can recommend it without reservation","a great mobile shone","5","3","","5","4"
"by recent purchase of a mobile phone wa convenient and hastefree the delivery arrived within the expected timeframe and i wa satisfied with the overall service provided by the seller","review of mobile shone purchase however there were a few noticeable drawback in the process the information provided on the webster about the phone specification wa inadequate and unclear leading to some confusion for me in making an informed decision additionally the packing of the product could have been study a i wa a bit concerned that the phone may have undergone some damage en route overall i am pleased with the mobile phone and my experience shopping through the marketplace the connection and screen response are outstanding making navigation of ape web browsing and accepting phone feature a smooth experience","","3","4","4","4"
